Column1,Column2,Column3,Column4,Column5,Column6,Column7
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,Activity
-5.7559505,-4.3660502,1.4310001,-0.23045,-1.88705,1.3503875,Walking
-5.3200502,-3.2239501,0.52305,0.3366,-0.9120375,0.55439997,Walking
-5.019,-2.9340003,-0.52605003,0.163625,1.6308875,-0.267575,Walking
-1.9530001,-6.15495,-9.0720005,0.586575,1.9650124,-0.2825625,Walking
7.6600504,-13.033951,-16.155,1.0495375,0.47795,-0.5325375,Walking
13.012951,-18.25905,-0.75900006,-0.0493625,0.381975,-0.976525,Walking
16.07595,-18.93,5.74905,1.4185874,-0.614075,-1.560625,Walking
15.739951,-14.535001,2.217,-0.19139999,0.276925,-0.5055875,Walking
8.361,-7.4410505,1.7350501,-1.750375,-2.0750124,-0.0265375,Walking
1.248,-6.1210504,-0.025050001,-1.2854875,-3.2901,0.24035,Walking
-0.87795,-14.254951,-1.53495,-0.7673875,-1.2310375,0.420475,Walking
-0.09,-21.39705,-2.1460502,-0.1384625,0.6939625,0.453475,Walking
-3.0310502,-12.65505,-11.392951,0.4466,0.56993747,0.882475,Walking
-3.7399502,-4.76805,-2.7499502,0.5676,0.161975,1.4584625,Walking
-3.7560003,-6.0979505,4.53,0.5086125,0.1170125,2.0384376,Walking
-4.60395,-10.543051,5.83995,0.5055875,-0.077,2.526425,Walking
-5.3629503,-13.741951,5.32095,0.4745125,-0.7781125,2.7473874,Walking
-5.9599504,-12.207001,2.88,0.6595875,-1.364,2.80445,Walking
-5.11005,-8.58405,1.3980001,0.76559997,-1.05105,2.70435,Walking
-3.9139502,-8.481,0.90705,0.4976125,-0.2761,2.4723876,Walking
-2.3070002,-10.876051,0.57105005,0.0405625,-0.0730125,1.9284375,Walking
-0.51600003,-11.89095,0.30495003,-0.17545,-0.4230875,1.2153625,Walking
1.07805,-11.656051,0.55005,-0.398475,-0.5291,0.8254125,Walking
2.3790002,-10.597951,-0.00795,-0.4153875,-0.2651,0.584375,Walking
3.4249501,-9.055051,-1.248,-0.293425,-0.0490875,0.4893625,Walking
4.51305,-7.8600006,-1.5619501,-0.1654125,0.022,0.5564625,Walking
4.0609503,-7.37895,-0.86505,-0.051425,-0.1260875,0.7524,Walking
2.1750002,-7.602,-0.19995001,-0.0273625,-0.5020125,0.9733625,Walking
1.14795,-8.28705,1.0020001,0.04455,-0.949025,0.90337497,Walking
0.38505003,-9.055051,1.7209501,0.4965125,-0.8680375,0.6004625,Walking
-0.27405003,-9.472051,1.7539501,0.2385625,-0.5951,0.364375,Walking
-0.57600003,-9.321,1.314,-0.0204875,0.177925,0.156475,Walking
-0.034950003,-8.854051,0.80805004,-0.6364875,0.765875,0.1073875,Walking
1.1689501,-9.35505,0.88305,-1.443475,0.51094997,-0.047575,Walking
1.6390501,-10.531051,0.78705,-1.2604625,-0.356125,-0.108625,Walking
1.2049501,-10.320001,-1.3920001,-1.1544499,0.242,-0.3796375,Walking
1.0020001,-9.927,-1.8780001,-2.482425,1.035925,-1.7125624,Walking
1.299,-10.012951,-3.15405,-3.1634624,-0.31405,-3.6916,Walking
2.6110501,-10.761001,-3.2770503,-3.1464124,0.4079625,-4.8175874,Walking
3.96705,-13.659,-1.6890001,-1.9344875,1.283975,-4.88565,Walking
7.9399505,-15.46695,-4.7140503,-0.6353875,1.156925,-4.0915875,Walking
11.655001,-13.92195,-7.1130004,0.515625,0.045925,-3.0915499,Walking
8.62695,-12.4470005,-1.9570501,1.1015126,-1.241075,-2.25555,Walking
2.50605,-15.250951,2.8590002,1.5775375,-2.1880374,-1.6886375,Walking
-1.8139501,-19.375952,6.42495,2.1825376,-2.3010626,-1.439625,Walking
-4.9830003,-22.326,7.7320504,2.5845876,-1.2181125,-1.2236125,Walking
-6.597,-21.828001,6.30705,1.9856375,-0.762025,-1.0516,Walking
-6.7120504,-17.33505,3.7230003,0.586575,-2.5100625,-0.94765,Walking
-5.2170005,-12.760051,3.18195,-0.342375,-3.7811124,-0.6776,Walking
-3.6990001,-9.879001,2.9209502,-0.3394875,-3.9040375,-0.3625875,Walking
-2.94705,-8.232,0.12105001,0.085525,-3.5910876,0.02145,Walking
-1.9429501,-6.7660503,-5.5609503,0.47355,-2.84405,0.3584625,Walking
-2.049,-5.7720003,-7.8289504,0.663575,-2.0150626,0.6114625,Walking
-3.8449502,-5.90595,-3.18105,0.922625,-1.4620374,0.8944375,Walking
-5.0500503,-6.21495,1.59405,0.88261247,-1.2951125,1.5114,Walking
-5.3899503,-5.54895,3.2989502,-0.9103875,-2.1880374,1.5703875,Walking
-5.18895,-4.3039503,2.9590502,-0.5204375,-2.1110375,0.8413625,Walking
-4.96605,-3.44895,1.67505,0.492525,-1.1130625,0.3463625,Walking
-5.1379504,-3.4080002,-0.00405,1.1985875,1.3008875,0.090475,Walking
-4.899,-7.7839503,-9.999001,1.4256,2.7729626,-0.29755,Walking
3.4609501,-13.486051,-18.406052,1.4895375,0.90695,-0.217525,Walking
10.807051,-15.166951,0.058950003,0.328625,-3.0151,0.3004375,Walking
11.311951,-14.425051,8.038051,-0.1254,-4.0110126,0.035475,Walking
11.05605,-13.105051,5.052,1.427525,0.8498875,-0.5236,Walking
9.418051,-10.1310005,-0.59895,-0.4785,1.5498999,-0.58355,Walking
3.49005,-5.853,-2.30205,-1.4884375,-2.5680876,-1.1005499,Walking
-0.33900002,-5.1540003,-2.6779501,-1.9954,-3.2990375,-0.773575,Walking
1.164,-13.033951,0.34395,-1.541375,-3.09705,-0.234575,Walking
4.5679502,-22.887001,-6.16305,-0.871475,-1.64505,0.1703625,Walking
-0.11400001,-19.07895,-12.624001,0.1276,0.160875,0.573375,Walking
-4.0339503,-9.736051,-2.4450002,1.070575,-0.605,1.03345,Walking
-4.6210504,-6.5449505,3.381,0.97061247,-2.171125,1.69345,Walking
-5.34705,-7.01205,5.32305,1.4015375,-3.172125,2.334475,Walking
-5.8999505,-9.09405,7.2990003,1.9056125,-2.4040499,2.6624124,Walking
-6.4290004,-10.926001,8.10105,1.7155875,-0.2440625,2.6004,Walking
-6.3289504,-10.20705,3.8239503,1.0055375,0.292875,2.1714,Walking
-5.2579503,-9.774,0.29805002,0.42955,-0.900075,1.7404749,Walking
-3.1030502,-11.14395,1.1389501,0.0325875,-1.2260875,1.37335,Walking
-0.813,-12.495001,0.63600004,-0.124437496,-0.924,0.97735,Walking
1.131,-11.57295,-1.9540501,-0.0174625,-0.7990125,0.601425,Walking
2.568,-8.842051,-4.70895,-0.01045,-0.4060375,0.320375,Walking
3.01605,-7.458,-4.83795,0.0496375,0.319,0.139425,Walking
3.1710002,-8.20005,-2.6800501,-0.0594,0.6408875,0.057475,Walking
3.04695,-8.545051,-0.49395,-0.282425,0.41195,0.397375,Walking
1.96395,-7.9939504,0.70305,-0.3823875,-0.3381125,0.9164375,Walking
0.411,-8.43,1.1700001,-0.376475,-1.1750749,0.97735,Walking
-0.55905,-9.393001,1.3230001,-0.0163625,-1.5530624,0.8223875,Walking
-1.4310001,-9.958051,0.492,0.6375875,-1.012,0.7084,Walking
-2.6190002,-10.428,0.46800002,-0.0284625,0.0589875,0.606375,Walking
-1.8019501,-10.512,1.28505,-0.722425,0.1610125,0.4134625,Walking
0.43995002,-10.67895,1.93605,-1.129425,-1.155,0.249425,Walking
1.1400001,-11.86995,2.5540502,-1.437425,-1.466025,0.073425,Walking
1.2,-12.4470005,1.19595,-1.3803625,-0.878075,-0.195525,Walking
1.1190001,-11.52,-2.6779501,-1.7004625,-0.143,-0.9865625,Walking
1.41795,-11.11005,-3.11595,-2.664475,-0.0919875,-2.38865,Walking
1.8349501,-12.097051,-2.5770001,-2.735425,0.227975,-3.3396,Walking
2.59695,-12.267,-1.2580501,-2.18845,0.8679,-3.5146375,Walking
4.27605,-11.436001,-2.05695,-1.354375,0.7000125,-3.3405626,Walking
6.81195,-10.894951,-6.16305,-0.5154875,-0.0451,-2.825625,Walking
6.3640504,-11.059951,-5.4030004,0.2156,-0.5900125,-2.192575,Walking
1.9210501,-11.44305,1.3660501,0.8856375,-0.9200125,-1.7265875,Walking
-1.2580501,-13.837951,4.62795,1.339525,-1.1620125,-1.4595625,Walking
-2.45805,-16.18995,4.9489503,1.6776375,-1.4260125,-1.4436125,Walking
-3.9550502,-16.83,5.091,1.8426375,-1.3171124,-1.79355,Walking
-4.77405,-14.779051,4.7509503,1.6025625,-1.4161125,-2.1396375,Walking
-3.7879503,-12.280951,4.0480504,1.0696125,-2.28305,-2.043525,Walking
-1.9960501,-11.218051,2.8660502,0.4615875,-3.4060125,-1.5585625,Walking
0.13305001,-10.440001,2.12295,0.0356125,-3.6650624,-1.3055625,Walking
2.2039502,-9.7240505,1.2559501,0.0485375,-3.3121,-1.3385625,Walking
2.1319501,-9.502951,-0.855,0.4945875,-2.684,-1.0836375,Walking
-0.03195,-9.393001,-2.2420502,1.076625,-1.9430125,-0.448525,Walking
-2.25195,-8.979,-1.93305,1.4106125,-1.4360499,0.188375,Walking
-3.5380502,-8.835,0.34095,1.4245,-1.0660375,0.6634375,Walking
-4.9630504,-8.32005,2.8660502,1.119525,-1.4861,0.8844,Walking
-6.7240505,-6.912,3.8359501,-0.0484,-2.5510375,0.904475,Walking
-7.2439504,-5.3050504,3.0570002,-0.8204625,-2.83305,0.656425,Walking
-5.95695,-3.90105,0.99000007,-0.2904,-2.7050376,0.38445,Walking
-3.8740501,-4.4230504,-1.42305,0.22055,-1.708025,-0.135575,Walking
-0.96405005,-7.0600505,-6.2749505,0.415525,0.6408875,-0.64762497,Walking
3.6190503,-9.493951,-13.045951,0.8295375,1.4229875,-0.75955,Walking
8.74005,-12.02295,-8.067,1.39755,-0.4041125,-0.437525,Walking
11.02005,-13.944,2.1739502,0.7775625,-2.8560126,0.3744125,Walking
11.37195,-13.953001,4.7509503,-0.4263875,-3.4600499,0.865425,Walking
9.73095,-11.709001,1.98405,2.17855,-1.7100875,0.21945,Walking
4.5079503,-7.66095,-0.18105,0.872575,3.9219124,-0.6846125,Walking
0.19095,-4.76805,-1.34595,-1.2403874,-0.49307498,-1.0715375,Walking
-2.1349502,-4.524,-0.34095,-1.5373875,-2.51405,-0.9565875,Walking
-1.5600001,-7.45095,1.8190501,-1.3723875,-2.544025,-0.18865,Walking
1.69095,-21.65805,1.9440001,-0.799425,-2.3071125,0.59235,Walking
4.11705,-28.333052,-16.45395,-0.0754875,-1.4130875,1.0294625,Walking
-3.8740501,-15.868951,-9.23505,0.8045125,-0.4151125,1.4994375,Walking
-6.30495,-7.5390005,4.092,1.4465,-0.42405,2.0714376,Walking
-6.16095,-6.3040504,5.50995,1.3996125,-0.8020375,2.499475,Walking
-6.1729503,-7.1080503,6.73395,1.582625,-1.5310625,2.598475,Walking
-5.4210005,-9.372001,7.31295,1.7945125,-1.6401,2.4864125,Walking
-4.98495,-10.66005,5.802,1.625525,-0.234025,2.1264374,Walking
-4.2900004,-10.567051,2.47305,0.5435375,0.6249375,1.806475,Walking
-2.59995,-10.821,0.135,-0.3575,-0.275,1.7274125,Walking
-0.84900004,-11.596951,-0.20505,-0.53845,-1.06205,1.552375,Walking
0.42495003,-11.58705,-1.04205,-0.3254625,-1.170125,0.98835,Walking
1.5670501,-9.778951,-3.183,0.031625,-0.63305,0.5333625,Walking
1.5139501,-7.4149504,-6.12405,0.179575,0.0749375,0.49445,Walking
1.5960001,-7.2229505,-4.4760003,0.27555,0.8168875,0.348425,Walking
2.59695,-8.611951,-0.102000006,0.3785375,1.01695,0.17435,Walking
3.3730502,-8.811001,2.4420002,0.3656125,0.5069625,0.315425,Walking
2.187,-8.33895,2.9970002,0.40755,-0.1450625,0.722425,Walking
0.726,-8.79705,2.45595,0.383625,-0.462,0.8974625,Walking
0.65895003,-9.55395,2.07495,-0.25547498,-0.7110125,0.838475,Walking
0.052050002,-10.30305,0.82005006,-0.425425,-0.88,0.7104625,Walking
-1.1580001,-11.01,-0.28395,-0.133375,-0.6700375,0.507375,Walking
-1.266,-11.071951,0.016050002,-0.4494875,-0.2211,0.3004375,Walking
0.076050006,-10.18605,-0.55695003,-0.5014625,0.243925,0.1813625,Walking
1.1190001,-9.658951,-1.8510001,-0.277475,1.0129625,-0.042625,Walking
1.7989501,-10.785001,0.03705,-1.2485,2.222,-1.1295625,Walking
2.25405,-11.90295,0.95895004,-2.7594874,0.4659875,-3.045625,Walking
2.56095,-12.303,-0.22095,-3.1414626,0.391875,-4.32465,Walking
3.1620002,-13.410001,-0.59595,-2.388375,1.9729875,-4.5826,Walking
4.6920004,-14.140051,-3.4729502,-1.0514625,2.5999875,-4.079625,Walking
7.8030005,-12.384001,-12.246,0.26455,1.8139,-3.0795875,Walking
6.5509505,-10.399051,-9.8890505,1.241625,0.44494998,-2.1525624,Walking
1.4610001,-12.303,-0.006,1.6605875,-0.7161,-1.37555,Walking
-2.22105,-16.288052,5.3590503,1.8385125,-0.823075,-0.861575,Walking
-4.8030005,-19.25805,6.38595,1.5026,-0.2930125,-0.850575,Walking
-7.07595,-20.233051,5.8360505,0.6956125,-0.29205,-1.345575,Walking
-7.4089503,-17.011951,3.0649502,0.053625,-1.6000875,-1.802625,Walking
-5.7900004,-12.432,0.53505003,-0.2833875,-2.7080624,-1.5395875,Walking
-2.7529502,-9.690001,-0.69000006,-0.2094125,-2.585,-1.1545875,Walking
0.94395006,-7.7860503,-3.5449502,0.1755875,-2.0031,-0.8575875,Walking
3.4710002,-6.19605,-4.99095,0.602525,-1.5640625,-0.487575,Walking
2.046,-5.98995,-3.3990002,0.8635,-1.170125,-0.0625625,Walking
-1.8240001,-6.53595,-0.89595,0.867625,-0.6290625,0.39435,Walking
-3.8070002,-6.7249503,1.7299501,0.8655625,-0.246125,0.90145,Walking
-5.208,-6.5599504,2.91405,1.0825375,-0.4060375,1.4144624,Walking
-6.5940003,-5.7619505,2.2069502,0.1936,-0.2431,1.4463625,Walking
-6.741,-4.56705,0.966,0.119625,0.1128875,1.178375,Walking
-6.3790503,-3.5350502,-0.022950001,0.6535375,-0.092125,0.84741247,Walking
-5.6010003,-3.18,-0.87705004,0.7855375,1.397,0.183425,Walking
-2.43195,-5.5729504,-4.34205,0.6675625,2.717,-0.262625,Walking
4.8169503,-10.059,-11.911051,1.1325876,1.618925,-0.130625,Walking
10.375951,-14.691001,-3.3100502,0.982575,-0.2740375,0.1263625,Walking
12.47595,-17.79495,4.6789503,-0.7764625,-1.609025,-0.1915375,Walking
14.953051,-16.89405,1.79295,-0.2784375,-2.123,-0.9015875,Walking
13.021951,-11.950951,-1.7509501,0.4065875,0.6149,-0.250525,Walking
5.47305,-6.0280504,-2.043,-1.8304,-0.905025,-0.025575,Walking
-0.10605001,-8.478001,-4.0410004,-1.883475,-2.209075,-0.0386375,Walking
2.09805,-19.011002,-3.2020502,-0.7194,-2.4490125,-0.1285625,Walking
6.10995,-22.570051,2.835,0.02255,-0.8551125,0.07535,Walking
-1.0669501,-11.995951,-10.16895,1.2205875,-0.6620625,0.83435,Walking
-4.33395,-4.20795,-4.26795,1.7425375,0.15895,1.0344125,Walking
-3.5820003,-4.34205,5.9340005,1.779525,1.5849625,0.9244125,Walking
-4.59,-7.1610003,7.8469505,0.921525,1.9399875,1.5153875,Walking
-6.4170003,-11.484,7.01595,0.0576125,0.771925,2.2994125,Walking
-6.7000504,-12.601951,4.9489503,-0.117425,-0.752125,2.707375,Walking
-4.6140003,-9.213,1.67505,-0.029424999,-1.835075,2.7174125,Walking
-4.2450004,-7.5870004,-1.0830001,0.3025,-1.6700749,2.504425,Walking
-5.51205,-9.280951,-3.7030501,0.3656125,-0.6980875,2.2474375,Walking
-3.5359502,-10.926001,-2.39505,0.1835625,-0.053075,1.8533624,Walking
-0.59295005,-11.328,-0.094950005,0.1896125,0.3179,1.3253624,Walking
1.46595,-10.935,0.84900004,0.22453749,0.6329125,0.78842497,Walking
2.8960502,-10.464001,1.43595,0.1725625,0.865975,0.386375,Walking
3.76095,-9.814951,1.02405,0.1395625,1.0549,0.1694,Walking
4.5529504,-8.851951,0.71295005,0.086625,1.01695,0.0834625,Walking
4.83795,-8.049001,1.17495,0.173525,0.5589375,0.2024,Walking
3.6340501,-7.59,0.98805004,0.3675375,0.034925,0.5214,Walking
2.046,-7.623,0.54,0.234575,0.028875,0.760375,Walking
0.92295,-8.610001,0.48000002,-0.2134,0.1720125,0.8294,Walking
0.11595,-9.654,0.20700002,-0.3004375,0.1299375,0.7814125,Walking
-0.71205,-10.1980505,0.15,-0.1984125,0.370975,0.606375,Walking
-1.19595,-10.2289505,0.09900001,-0.430375,1.2170125,0.3784,Walking
-0.67905,-9.934051,-0.61995006,-0.67347497,1.7780125,0.095425,Walking
0.342,-9.666,-1.2529501,-0.5583875,1.838925,-0.3565375,Walking
1.4449501,-10.14795,-0.432,-1.6803875,1.5800124,-1.471525,Walking
2.1420002,-10.882951,-0.16905001,-2.6434374,0.595925,-3.36765,Walking
2.7949502,-10.82295,-1.3050001,-2.6024625,1.5498999,-4.6715627,Walking
3.79395,-12.03705,-2.3449502,-1.443475,2.4759624,-5.090525,Walking
5.95695,-14.808001,-5.35995,-0.2173875,2.3799875,-4.496525,Walking
9.262051,-15.328051,-9.892051,1.0146124,1.2519375,-2.9805875,Walking
7.3630505,-13.939051,-4.87395,1.6566,0.1549625,-1.714625,Walking
1.6819501,-14.617051,1.8100501,1.9465874,-0.5691125,-1.0555875,Walking
-2.1660001,-17.718,4.3510504,1.7226,-0.7959875,-0.745525,Walking
-5.8500004,-20.97105,4.9759502,0.998525,-0.92303747,-0.8295375,Walking
-8.958,-21.229052,4.24305,0.42955,-1.4350874,-1.1466125,Walking
-7.761,-15.630001,1.2589501,0.3565375,-2.121075,-1.3656499,Walking
-4.55205,-10.774951,-1.095,0.278575,-2.2121,-1.059575,Walking
-2.2120502,-8.60505,-3.9469502,0.26455,-2.060025,-0.663575,Walking
0.00405,-6.8209505,-5.22795,0.515625,-1.9261,-0.3696,Walking
1.3249501,-5.556,-3.07095,0.79461247,-1.5720375,0.0224125,Walking
0.61095005,-5.40105,-0.52095,0.9376125,-1.0880375,0.47134998,Walking
-2.4799502,-5.664,0.042000003,1.0195625,-0.6810375,0.8094625,Walking
-4.49595,-5.6659503,0.84405005,1.175625,-0.53405,1.157475,Walking
-5.45205,-5.5870504,1.6849501,0.652575,-0.234025,1.2454749,Walking
-6.144,-4.87605,1.6060501,0.39655,0.117975,1.17645,Walking
-5.73705,-3.6139503,0.75105006,0.8155125,-0.2160125,1.1284626,Walking
-4.86495,-2.7610502,-0.384,1.0176375,0.9109375,0.7964,Walking
-3.18195,-4.3830004,-3.0199502,0.591525,2.3819125,0.28545,Walking
2.3500502,-8.878051,-8.73705,0.64556247,0.7880125,-0.0166375,Walking
8.0449505,-13.968,-3.7170002,0.3205125,-1.1980375,-0.075625,Walking
10.531051,-17.421001,3.1990502,-1.311475,-1.939025,-0.284625,Walking
13.824,-16.42995,0.78195006,-0.1153625,-1.5420625,-0.955625,Walking
15.24705,-12.781951,-4.0680003,2.0266125,-0.2520375,-0.4175875,Walking
10.809001,-9.04605,-2.982,-0.5124625,0.8729875,-0.2926,Walking
3.2380502,-6.7369504,-1.6980001,-1.2634875,-1.3800875,-0.536525,Walking
-0.52500004,-12.700951,0.34905002,-0.8724375,-2.0750124,-0.382525,Walking
0.56595004,-21.868952,7.2030005,-0.2644125,-0.72105,-0.014575,Walking
-0.03705,-18.30705,-3.0559502,0.5016,-0.2220625,0.73535,Walking
-2.8870502,-5.367,-10.156951,0.8856375,0.5339125,1.200375,Walking
-3.59805,-3.35295,0.564,0.988625,1.4559875,1.431375,Walking
-5.41905,-6.7249503,5.01405,0.6615125,1.5239125,1.9624,Walking
-6.7600503,-12.50895,5.6940002,0.3916,0.70895,2.4374626,Walking
-7.1449504,-14.490001,4.24305,0.3125375,-0.35805,2.6104374,Walking
-5.8999505,-10.396951,2.1979501,0.3535125,-1.1341,2.6004,Walking
-4.9420505,-7.6090503,0.95205003,0.5575625,-0.9290875,2.5224376,Walking
-4.51305,-8.854051,-0.31500003,0.4246,-0.2080375,2.3214126,Walking
-2.5129502,-10.939951,-0.00795,0.1505625,0.2118875,1.8853999,Walking
-0.53505003,-11.356951,0.55005,0.1555125,0.4140125,1.3143625,Walking
0.90795004,-10.77,0.78195006,0.2226125,0.5269,0.8724375,Walking
2.14905,-9.89595,1.0669501,0.1346125,0.6499625,0.6164125,Walking
3.4399502,-9.04605,0.483,0.053625,0.8369625,0.3034625,Walking
4.6249504,-8.29605,0.555,-0.0504625,0.9299125,0.073425,Walking
5.229,-8.056951,1.4479501,-0.0154,0.793925,0.043449998,Walking
4.0410004,-8.29605,1.3660501,0.2135375,0.485925,0.24447499,Walking
2.733,-8.47605,0.92100006,0.394625,0.2429625,0.40039998,Walking
1.7560501,-8.599951,0.88995004,0.2915,0.3108875,0.4904625,Walking
0.58005005,-9.043051,0.76500005,-0.0165,0.253,0.6534,Walking
-0.51000005,-9.772051,0.97800004,-0.101475,0.04895,0.706475,Walking
-1.36905,-10.20495,1.2420001,-0.485375,0.039875,0.57035,Walking
-1.26795,-10.320001,0.84900004,-0.7954375,0.3658875,0.3804625,Walking
-1.07595,-10.389001,-0.21195,-0.1953875,1.3979625,0.1513875,Walking
-0.6,-10.6699505,-0.78300005,-0.199375,3.6309624,-0.5055875,Walking
0.71400005,-10.773001,-0.55005,-1.883475,2.9629874,-2.4886124,Walking
1.9159501,-10.66005,-1.06095,-2.625425,0.7249,-4.238575,Walking
2.80995,-12.241051,-0.384,-2.3815,1.541925,-4.8676376,Walking
4.2990003,-15.294001,0.34395,-1.591425,2.53,-4.4826374,Walking
8.445001,-15.658051,-7.4410505,-0.28545,2.470875,-3.4035375,Walking
9.717,-11.352,-12.77505,0.7365875,1.705,-2.264625,Walking
3.04395,-11.464951,-4.4380503,1.1925375,0.07095,-1.417625,Walking
-1.23,-15.735001,1.572,1.3575375,-1.0830874,-0.822525,Walking
-4.2900004,-18.96405,4.2049503,1.075525,-0.7011125,-0.5055875,Walking
-6.8440504,-20.983051,5.577,0.45155,-0.4800125,-0.72765,Walking
-7.5550504,-18.729,3.3660002,-0.0275,-1.400025,-1.290575,Walking
-6.1320004,-12.970951,0.246,-0.1925,-1.95305,-1.4185874,Walking
-3.7060502,-8.91195,-1.4080501,-0.0644875,-1.8671125,-1.0736,Walking
-0.837,-6.70095,-3.3630002,0.311575,-1.57905,-0.597575,Walking
1.9279501,-5.5609503,-4.17,0.6736125,-1.2469875,-0.093637496,Walking
2.26605,-5.3310003,-2.66295,0.8496125,-0.8729875,0.3364625,Walking
-1.07595,-5.985,0.08505,0.905575,-0.55,0.617375,Walking
-4.0080004,-6.1770005,2.04195,1.17755,-0.47905,0.9134125,Walking
-5.4090004,-5.80095,2.70795,1.0445875,-0.2981,1.19845,Walking
-6.0480003,-4.94805,2.02005,0.042625,-0.0710875,1.16545,Walking
-5.6800504,-3.83205,0.94500005,0.3125375,-0.9829875,1.0484375,Walking
-4.5990005,-2.97195,0.53805,0.8375125,-0.5630625,0.782375,Walking
-3.62505,-2.9190001,0.040050004,0.6876375,2.3439624,0.419375,Walking
-0.67200005,-6.37305,-7.2310505,0.834625,2.597925,0.0853875,Walking
6.22305,-12.17895,-10.231951,1.010625,0.47795,-0.2046,Walking
10.258051,-16.95705,0.62205005,-0.7203625,-1.6440874,-0.36355,Walking
12.505051,-18.288,3.9840002,-0.4813875,-1.5720375,-0.94159997,Walking
13.860001,-14.575951,-1.11405,1.372525,0.2558875,-0.76065,Walking
11.53995,-9.37395,-3.2050502,-1.288375,0.30195,-0.6436375,Walking
4.70205,-7.386,-3.28605,-1.6253875,-1.9760125,-0.734525,Walking
0.126,-14.272051,-2.9839501,-1.1004125,-2.09,-0.3155625,Walking
2.3689501,-23.361002,4.296,-0.36245,-0.2459875,0.0924,Walking
0.27705002,-17.85495,-5.322,0.707575,0.1489125,0.898425,Walking
-3.8260503,-5.2639503,-7.9800005,1.0305625,0.4549875,1.4564,Walking
-4.056,-3.279,2.3410501,1.0745625,0.6419875,1.8123875,Walking
-5.919,-6.0139503,6.3820505,0.86955,0.650925,2.438425,Walking
-7.1260505,-10.89,7.227,0.6345625,0.0499125,2.807475,Walking
-7.5979505,-13.081051,5.27295,0.5165875,-0.64405,2.8934126,Walking
-6.1060505,-9.99705,2.2360501,0.4536125,-0.9031,2.702425,Walking
-4.9950004,-7.83195,0.81600004,0.35255,-0.6529875,2.3934624,Walking
-3.9019501,-9.609,-0.19995001,0.0946,-0.2410375,2.0103874,Walking
-1.6339501,-11.118001,-0.52095,-0.0114125,0.0529375,1.591425,Walking
0.13305001,-11.019,-0.47100002,0.1376375,0.199925,1.1334125,Walking
1.4830501,-10.248,-0.52995,0.328625,0.4989875,0.744425,Walking
2.4859502,-9.352051,-0.44205,0.2965875,1.0179125,0.38334998,Walking
3.2980502,-8.610001,-0.19995001,0.207625,1.2128875,0.18645,Walking
3.8730001,-8.19795,1.0860001,0.196625,0.8569,0.233475,Walking
3.8089502,-8.137051,2.157,0.1645875,0.177925,0.5344625,Walking
3.11595,-8.406,1.9890001,0.305525,-0.0840125,0.6424,Walking
1.9789501,-9.010051,0.93795,0.2666125,0.2270125,0.6133875,Walking
0.62295,-9.68505,0.411,-0.30745,0.4929375,0.73645,Walking
-0.49905002,-10.06095,0.19005,-0.2754125,0.187,0.8364125,Walking
-1.0500001,-10.104,0.25995,-0.233475,-0.2440625,0.8284375,Walking
-0.48705003,-10.291051,1.11,-0.2253625,-0.2380125,0.5993625,Walking
-0.372,-10.116,0.26700002,0.4175875,0.5779125,0.16445,Walking
-0.24300002,-10.285951,-0.60795003,-0.25245,3.3290124,-0.6956125,Walking
0.51495004,-11.488951,0.86295,-2.3144,1.992925,-2.583625,Walking
1.69095,-11.71605,1.00995,-2.7124624,0.1439625,-4.100525,Walking
3.0229502,-12.115951,1.2610501,-2.2743876,1.5030125,-4.65465,Walking
4.8240004,-14.095051,0.028050002,-1.233375,3.1598876,-4.7576375,Walking
8.335051,-15.019051,-10.617001,-0.095425,3.2148874,-4.31255,Walking
8.565001,-12.34395,-14.296051,1.031525,2.05095,-3.1816125,Walking
2.082,-12.133051,-3.0610502,1.2566125,0.865975,-1.966525,Walking
-1.3420501,-14.88195,2.35305,0.7436,-0.061049998,-0.95755,Walking
-3.0259502,-17.658,3.65595,0.2305875,-0.8221125,-0.47465,Walking
-5.9740505,-20.37195,3.3970501,0.333575,-0.8701,-0.64762497,Walking
-8.917951,-20.22105,1.7710501,0.4475625,-0.76505,-1.2765499,Walking
-8.56305,-14.892001,-2.38995,0.25753748,-1.153075,-1.8035874,Walking
-5.24595,-9.68295,-5.1160502,-0.018424999,-1.23805,-1.5136,Walking
-1.7370001,-7.45095,-3.5419502,0.1175625,-1.2001,-0.9636,Walking
1.2790501,-5.95905,-0.528,0.5025625,-0.979,-0.438625,Walking
2.9650502,-4.77495,0.07305,0.8295375,-0.652025,0.0743875,Walking
1.53795,-4.4689503,-0.47100002,0.9596125,-0.471075,0.5003625,Walking
-2.394,-5.0940003,-0.03195,1.00155,-0.49307498,0.870375,Walking
-4.425,-5.7340503,1.5409501,0.988625,-0.89705,1.189375,Walking
-5.4210005,-5.86005,2.18805,0.0845625,-0.65999997,1.311475,Walking
-5.9050503,-5.15205,1.3759501,0.118525,0.249975,1.3674375,Walking
-5.33505,-3.86295,-0.109050006,0.8976,0.595925,1.135475,Walking
-4.4869504,-3.0559502,-1.6720501,1.1496375,2.5339875,0.507375,Walking
-2.2450502,-4.53795,-6.0400505,0.9526,3.1779,0.2173875,Walking
3.3940501,-8.857051,-10.738951,1.1785125,0.8278875,0.1843875,Walking
9.571051,-15.238951,-1.0710001,0.1645875,-0.9321125,0.10835,Walking
